LAUS Code,State FIPS Code,Area FIPS Code,Selected Area and Division,Year,Month,Unemployment Rate
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1990,07,4.1
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1990,07,3.1
DV0642034000000,06,42034,"San Rafael, CA Met Div",1990,07,2.5
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1990,07,3.2
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1990,07,2.7
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1990,07,3.4
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1990,07,6.8
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1990,07,5.7
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1990,07,7.5
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1990,07,7.2
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1990,07,6.2
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1990,07,(n)
DV1720994000000,17,20994,"Elgin, IL Met Div",1990,07,5.4
DV1823844000000,18,23844,"Gary, IN Met Div",1990,07,5.8
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1990,07,4.2
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1990,07,5.9
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1990,07,5.4
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1990,07,8.1
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1990,07,5.4
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1990,07,7.2
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1990,07,8.7
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1990,07,7.0
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1990,07,6.4
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1990,07,5.3
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1990,07,5.8
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1990,07,7.8
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1990,07,7.7
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1990,07,9.1
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1990,07,6.7
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1990,07,5.1
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1990,07,3.0
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1990,07,4.0
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1990,07,5.6
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1990,07,4.5
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1990,07,4.9
DV3415804000000,34,15804,"Camden, NJ Met Div",1990,07,5.4
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1990,07,3.8
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1990,07,5.6
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1990,07,5.2
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1990,07,5.2
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1990,07,5.0
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1990,07,5.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1990,07,3.8
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1990,07,3.6
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1990,07,4.8
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1990,08,5.4
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1990,08,3.7
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1990,08,5.9
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1990,08,3.7
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1990,08,4.2
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1990,08,3.3
DV0642034000000,06,42034,"San Rafael, CA Met Div",1990,08,2.6
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1990,08,3.4
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1990,08,3.0
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1990,08,3.5
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1990,08,7.1
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1990,08,5.9
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1990,08,7.7
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1990,08,7.5
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1990,08,6.5
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1990,08,(n)
DV1720994000000,17,20994,"Elgin, IL Met Div",1990,08,5.8
DV1823844000000,18,23844,"Gary, IN Met Div",1990,08,5.9
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1990,08,4.4
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1990,08,6.1
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1990,08,5.6
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1990,08,8.4
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1990,08,5.7
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1990,08,7.5
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1990,08,9.1
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1990,08,7.1
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1990,08,6.9
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1990,08,5.4
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1990,08,6.1
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1990,08,8.1
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1990,08,7.9
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1990,08,9.3
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1990,08,6.9
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1990,08,5.4
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1990,08,3.2
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1990,08,4.2
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1990,08,5.9
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1990,08,4.8
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1990,08,5.0
DV3415804000000,34,15804,"Camden, NJ Met Div",1990,08,5.5
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1990,08,4.0
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1990,08,5.7
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1990,08,5.6
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1990,08,5.2
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1990,08,5.1
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1990,08,5.3
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1990,08,3.8
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1990,08,3.5
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1990,08,4.9
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1990,09,5.6
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1990,09,3.9
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1990,09,6.1
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1990,09,3.8
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1990,09,4.3
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1990,09,3.4
DV0642034000000,06,42034,"San Rafael, CA Met Div",1990,09,2.7
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1990,09,3.6
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1990,09,3.1
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1990,09,3.7
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1990,09,7.2
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1990,09,6.1
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1990,09,7.8
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1990,09,7.6
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1990,09,6.6
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1990,09,(n)
DV1720994000000,17,20994,"Elgin, IL Met Div",1990,09,6.0
DV1823844000000,18,23844,"Gary, IN Met Div",1990,09,5.9
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1990,09,4.4
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1990,09,6.3
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1990,09,5.8
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1990,09,8.7
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1990,09,5.8
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1990,09,7.7
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1990,09,9.5
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1990,09,7.3
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1990,09,7.3
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1990,09,5.5
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1990,09,6.4
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1990,09,8.4
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1990,09,8.1
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1990,09,9.3
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1990,09,7.1
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1990,09,5.7
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1990,09,3.4
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1990,09,4.3
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1990,09,6.2
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1990,09,5.1
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1990,09,5.3
DV3415804000000,34,15804,"Camden, NJ Met Div",1990,09,5.7
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1990,09,4.1
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1990,09,5.9
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1990,09,6.1
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1990,09,5.3
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1990,09,5.2
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1990,09,5.3
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1990,09,3.9
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1990,09,3.5
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1990,09,5.1
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1990,10,5.8
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1990,10,4.1
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1990,10,6.3
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1990,10,4.0
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1990,10,4.5
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1990,10,3.6
DV0642034000000,06,42034,"San Rafael, CA Met Div",1990,10,2.8
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1990,10,3.7
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1990,10,3.3
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1990,10,3.9
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1990,10,7.3
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1990,10,6.2
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1990,10,7.9
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1990,10,7.6
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1990,10,6.6
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1990,10,(n)
DV1720994000000,17,20994,"Elgin, IL Met Div",1990,10,6.1
DV1823844000000,18,23844,"Gary, IN Met Div",1990,10,5.9
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1990,10,4.5
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1990,10,6.5
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1990,10,6.0
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1990,10,9.0
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1990,10,6.0
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1990,10,8.1
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1990,10,9.6
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1990,10,7.5
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1990,10,7.6
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1990,10,5.6
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1990,10,6.6
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1990,10,8.7
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1990,10,8.3
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1990,10,9.6
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1990,10,7.2
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1990,10,5.9
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1990,10,3.6
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1990,10,4.5
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1990,10,6.4
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1990,10,5.3
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1990,10,5.5
DV3415804000000,34,15804,"Camden, NJ Met Div",1990,10,5.8
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1990,10,4.3
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1990,10,6.1
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1990,10,6.9
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1990,10,5.3
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1990,10,5.2
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1990,10,5.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1990,10,3.9
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1990,10,3.5
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1990,10,5.3
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1990,11,6.0
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1990,11,4.3
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1990,11,6.5
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1990,11,4.2
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1990,11,4.6
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1990,11,3.8
DV0642034000000,06,42034,"San Rafael, CA Met Div",1990,11,2.9
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1990,11,3.9
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1990,11,3.4
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1990,11,4.1
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1990,11,7.5
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1990,11,6.4
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1990,11,8.0
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1990,11,7.8
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1990,11,6.6
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1990,11,(n)
DV1720994000000,17,20994,"Elgin, IL Met Div",1990,11,6.1
DV1823844000000,18,23844,"Gary, IN Met Div",1990,11,5.9
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1990,11,4.6
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1990,11,6.8
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1990,11,6.2
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1990,11,9.5
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1990,11,6.1
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1990,11,8.4
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1990,11,9.7
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1990,11,7.7
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1990,11,7.9
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1990,11,5.8
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1990,11,6.9
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1990,11,9.0
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1990,11,8.5
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1990,11,10.1
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1990,11,7.3
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1990,11,6.1
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1990,11,3.8
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1990,11,4.7
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1990,11,6.6
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1990,11,5.5
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1990,11,5.8
DV3415804000000,34,15804,"Camden, NJ Met Div",1990,11,6.0
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1990,11,4.4
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1990,11,6.4
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1990,11,7.4
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1990,11,5.4
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1990,11,5.3
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1990,11,5.5
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1990,11,4.0
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1990,11,3.6
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1990,11,5.6
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1990,12,6.3
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1990,12,4.5
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1990,12,6.7
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1990,12,4.4
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1990,12,4.8
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1990,12,4.0
DV0642034000000,06,42034,"San Rafael, CA Met Div",1990,12,3.1
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1990,12,4.1
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1990,12,3.5
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1990,12,4.2
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1990,12,7.6
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1990,12,6.5
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1990,12,8.1
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1990,12,7.9
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1990,12,6.6
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1990,12,(n)
DV1720994000000,17,20994,"Elgin, IL Met Div",1990,12,6.1
DV1823844000000,18,23844,"Gary, IN Met Div",1990,12,6.0
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1990,12,4.5
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1990,12,7.0
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1990,12,6.4
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1990,12,10.0
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1990,12,6.3
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1990,12,8.7
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1990,12,10.0
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1990,12,7.9
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1990,12,8.2
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1990,12,5.9
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1990,12,7.1
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1990,12,9.3
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1990,12,8.9
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1990,12,10.5
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1990,12,7.4
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1990,12,6.2
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1990,12,4.1
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1990,12,4.9
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1990,12,6.7
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1990,12,5.7
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1990,12,6.1
